Unnamed: 0	essentiality
ACH-000018	-0.0141790581157919
ACH-000035	-0.059689503370124
ACH-000036	0.8581980854623277
ACH-000055	0.4545234369739942
ACH-000067	0.2364365330312585
ACH-000076	0.0195211995282088
ACH-000082	0.2103278452060704
ACH-000087	0.0958355890821527
ACH-000142	0.2399978210600969
ACH-000178	0.3203501121397385
ACH-000183	0.2248769730340409
ACH-000192	0.2856188420232355
ACH-000207	0.0169870932295854
ACH-000209	1.998349939761169
ACH-000227	0.3936298695324821
ACH-000244	2.6913188098008884
ACH-000265	0.0659594157502591
ACH-000274	1.690822489510146
ACH-000305	0.0590969707812497
ACH-000315	-0.1445089754917496
ACH-000316	0.2559016940467992
ACH-000323	-0.0145125146665622
ACH-000329	0.6334846028078609
ACH-000336	0.2581863634463782
ACH-000341	0.2579007925415389
ACH-000346	0.180035044005343
ACH-000350	0.6760864974247378
ACH-000387	-0.0673819668990667
ACH-000397	0.2687829736794209
ACH-000414	1.2122043744932405
ACH-000433	1.1544816547525
ACH-000467	0.008737270419877
ACH-000478	0.1977989316060158
ACH-000487	0.1965589449630115
ACH-000489	0.3164793005034312
ACH-000571	0.2004832569130278
ACH-000577	0.2798705476452822
ACH-000592	0.1835702795848344
ACH-000631	2.2816593654447272
ACH-000656	0.1001829451243603
ACH-000657	0.7956505676323542
ACH-000688	0.3571639839479288
ACH-000720	0.1980581471586587
ACH-000764	-0.0222103089933646
ACH-000782	0.0325680631138811
ACH-000792	-0.0410995610413875
ACH-000799	-0.0567495733429017
ACH-000817	-0.0218849069767396
ACH-000826	0.0876365326885932
ACH-000829	0.5998805822263489
ACH-000836	0.0616831929511224
ACH-000867	0.2995866938926612
ACH-000872	0.1162756871911668
ACH-000886	0.1761556469065506
ACH-000924	0.129020566497155
ACH-000938	0.5054684291545626
ACH-001041	0.0375593525810358
ACH-001065	0.1069622684860839
ACH-001194	0.2572001666873789
ACH-001229	0.590637483488108
ACH-001277	0.2640743187207094
ACH-001289	1.5502461034067203
ACH-001303	0.138024678505543
ACH-001329	1.0499973921043813
ACH-001334	0.3556165574315256
ACH-001336	0.3588999820192312
ACH-001338	0.2936349365274723
ACH-001366	0.2364130348336801
ACH-001368	0.1566862603994206
ACH-001407	0.0834224419732184
ACH-001409	-0.2720471588686493
ACH-001412	0.2411620146164511
ACH-001419	0.0478446847803845
ACH-001618	0.3429184647026456
ACH-001649	0.1958229536259338
ACH-001698	0.0265292502405355
ACH-001745	0.2612774513099106
ACH-001794	0.6996890283134244
ACH-001799	1.3372745276531357
ACH-001834	0.2955854845268493
ACH-002033	0.276424223656038
ACH-002044	0.1402965429580517
ACH-002119	1.0222231960690469
ACH-002463	1.5955703491803237
ACH-002500	0.2514730705601399
ACH-002512	0.0275355433662491
ACH-002522	0.2671604721004856
ACH-002533	1.4185259378287882
ACH-002926	1.990678633616785
ACH-003171	-0.0515944322811169
ACH-003186	-0.0706886007312496
ACH-003587	0.0414124132046226
ACH-000047	0.0732188364658137
ACH-000115	0.1039974466241168
ACH-000138	0.1308410360112788
ACH-000145	0.1443554204438658
ACH-000149	1.4883840166263704
ACH-000161	1.1058119930347767
ACH-000169	0.4703210238947639
ACH-000187	-0.0335711260435223
ACH-000189	1.6670501231245818
ACH-000212	0.0587917421797349
